1614,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","Lake Merritt Station","800 Madison Street, Oakland, CA 94607",8.96
1615,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","MacArthur Station","555 40th Street, Oakland, CA 94609",11.72
1616,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","Millbrae Station","200 North Rollins Road, Millbrae, CA 94030",27.81
1617,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","Montgomery St. Station","598 Market Street, San Francisco, CA 94104",19.67
1618,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","North Berkeley Station","1750 Sacramento Street, Berkeley, CA 94702",17.02
1619,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","North ConcordMartinez Station","3700 Port Chicago Highway, Concord, CA 94520",30.91
1620,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","Orinda Station","11 Camino Pablo, Orinda, CA 94563",15.66
1621,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","PittsburgBay Point Station","1700 West Leland Road, Pittsburg, CA 94565",35.39
1622,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","Pleasant HillContra Costa Centre Station","1365 Treat Blvd., Walnut Creek, CA 94597",24.24
1623,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","Powell St. Station","899 Market Street, San Francisco, CA 94102",19.66
1624,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","Richmond Station","1700 Nevin Avenue, Richmond, CA 94801",21.59
1625,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","Rockridge Station","5660 College Avenue, Oakland, CA 94618",13.23
1626,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","San Bruno Station","1151 Huntington Avenue, San Bruno, CA 94066",31.61
1627,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","San Francisco Int'l Airport Station","International Terminal, Level 3, San Francisco Int'l Airport, CA 94128",32.22
1628,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","South Hayward Station","28601 Dixon Street, Hayward, CA 94544",11.28
1629,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080",33.71
1630,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","Union City Station","10 Union Square, Union City, CA 94587",14.66
1631,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596",22.57
1632,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568",15.23
1633,"San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577","West Oakland Station","1451 7th Street, Oakland, CA 94607",11.49
1634,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","12th St. Oakland City Center Station","1245 Broadway, Oakland, CA 94612",17.93
1635,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","16th St. Mission Station","2000 Mission Street, San Francisco, CA 94110",29.72
1636,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","19th St. Oakland Station","1900 Broadway, Oakland, CA 94612",18.97
1637,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","24th St. Mission Station","2800 Mission Street, San Francisco, CA 94110",30.86
1638,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Ashby Station","3100 Adeline Street, Berkeley, CA 94703",21.87
1639,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Balboa Park Station","401 Geneva Avenue, San Francisco, CA 94112",34.25
1640,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Bay Fair Station","15242 Hesperian Blvd., San Leandro, CA 94578",7.28
1641,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Castro Valley Station","3301 Norbridge Dr., Castro Valley, CA 94546",4.82
1642,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Civic CenterUN Plaza Station","1150 Market Street, San Francisco, CA 94102",28.43
1643,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","ColiseumOakland Airport Station","7200 San Leandro St., Oakland, CA 94621",12.51
1644,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Colma Station","365 D Street, Colma, CA 94014",31.36
1645,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Concord Station","1451 Oakland Avenue, Concord, CA 94520",36.29
1646,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Daly City Station","500 John Daly Blvd., Daly City, CA 94014",32.51
1647,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Downtown Berkeley Station","2160 Shattuck Avenue, Berkeley, CA 94704",23.06
1648,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","DublinPleasanton Station","5801 Owens Dr., Pleasanton, CA 94588",14.78
1649,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","El Cerrito del Norte Station","6400 Cutting Blvd., El Cerrito, CA 94530",28.54
1650,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","El Cerrito Plaza Station","6699 Fairmount Avenue, El Cerrito, CA 94530",27.22
1651,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Embarcadero Station","298 Market Street, San Francisco, CA 94111",27.69
1652,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Fremont Station","2000 BART Way, Fremont, CA 94536",8.67
1653,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Fruitvale Station","3401 East 12th Street, Oakland, CA 94601",15.32
1654,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Glen Park Station","2901 Diamond Street, San Francisco, CA 94131",34.03
1655,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Hayward Station","699 'B' Street, Hayward, CA 94541",3.37
1656,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Lafayette Station","3601 Deer Hill Road, Lafayette, CA 94549",26.09
1657,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Lake Merritt Station","800 Madison Street, Oakland, CA 94607",17.46
1658,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","MacArthur Station","555 40th Street, Oakland, CA 94609",20.22
1659,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Millbrae Station","200 North Rollins Road, Millbrae, CA 94030",22.48
1660,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Montgomery St. Station","598 Market Street, San Francisco, CA 94104",28.17
1661,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","North Berkeley Station","1750 Sacramento Street, Berkeley, CA 94702",25.52
1662,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","North ConcordMartinez Station","3700 Port Chicago Highway, Concord, CA 94520",38.76
1663,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Orinda Station","11 Camino Pablo, Orinda, CA 94563",22.39
1664,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","PittsburgBay Point Station","1700 West Leland Road, Pittsburg, CA 94565",43.24
1665,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Pleasant HillContra Costa Centre Station","1365 Treat Blvd., Walnut Creek, CA 94597",32.09
1666,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Powell St. Station","899 Market Street, San Francisco, CA 94102",28.16
1667,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Richmond Station","1700 Nevin Avenue, Richmond, CA 94801",30.09
1668,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Rockridge Station","5660 College Avenue, Oakland, CA 94618",19.89
1669,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","San Bruno Station","1151 Huntington Avenue, San Bruno, CA 94066",26.28
1670,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","San Francisco Int'l Airport Station","International Terminal, Level 3, San Francisco Int'l Airport, CA 94128",26.88
1671,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577",10.63
1672,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080",28.38
1673,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Union City Station","10 Union Square, Union City, CA 94587",4.54
1674,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596",30.41
1675,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568",13.59
1676,"South Hayward Station","28601 Dixon Street, Hayward, CA 94544","West Oakland Station","1451 7th Street, Oakland, CA 94607",19.99
1677,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","12th St. Oakland City Center Station","1245 Broadway, Oakland, CA 94612",20.88
1678,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","16th St. Mission Station","2000 Mission Street, San Francisco, CA 94110",8.48
1679,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","19th St. Oakland Station","1900 Broadway, Oakland, CA 94612",20.35
1680,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","24th St. Mission Station","2800 Mission Street, San Francisco, CA 94110",7.59
1681,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Ashby Station","3100 Adeline Street, Berkeley, CA 94703",20.77
1682,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Balboa Park Station","401 Geneva Avenue, San Francisco, CA 94112",4.7
1683,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Bay Fair Station","15242 Hesperian Blvd., San Leandro, CA 94578",30.36
1684,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Castro Valley Station","3301 Norbridge Dr., Castro Valley, CA 94546",29.46
1685,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Civic CenterUN Plaza Station","1150 Market Street, San Francisco, CA 94102",10.78
1686,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","ColiseumOakland Airport Station","7200 San Leandro St., Oakland, CA 94621",26.41
1687,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Colma Station","365 D Street, Colma, CA 94014",1.91
1688,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Concord Station","1451 Oakland Avenue, Concord, CA 94520",39.15
1689,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Daly City Station","500 John Daly Blvd., Daly City, CA 94014",3.58
1690,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Downtown Berkeley Station","2160 Shattuck Avenue, Berkeley, CA 94704",22.46
1691,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","DublinPleasanton Station","5801 Owens Dr., Pleasanton, CA 94588",43.19
1692,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","El Cerrito del Norte Station","6400 Cutting Blvd., El Cerrito, CA 94530",24.99
1693,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","El Cerrito Plaza Station","6699 Fairmount Avenue, El Cerrito, CA 94530",23.68
1694,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Embarcadero Station","298 Market Street, San Francisco, CA 94111",12.32
1695,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Fremont Station","2000 BART Way, Fremont, CA 94536",37.61
1696,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Fruitvale Station","3401 East 12th Street, Oakland, CA 94601",24.12
1697,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Glen Park Station","2901 Diamond Street, San Francisco, CA 94131",6.35
1698,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Hayward Station","699 'B' Street, Hayward, CA 94541",27.9
1699,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Lafayette Station","3601 Deer Hill Road, Lafayette, CA 94549",30.07
1700,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Lake Merritt Station","800 Madison Street, Oakland, CA 94607",21.8
1701,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","MacArthur Station","555 40th Street, Oakland, CA 94609",19.4
1702,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Millbrae Station","200 North Rollins Road, Millbrae, CA 94030",6.79
1703,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Montgomery St. Station","598 Market Street, San Francisco, CA 94104",11.66
1704,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","North Berkeley Station","1750 Sacramento Street, Berkeley, CA 94702",21.97
1705,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","North ConcordMartinez Station","3700 Port Chicago Highway, Concord, CA 94520",41.61
1706,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Orinda Station","11 Camino Pablo, Orinda, CA 94563",26.36
1707,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","PittsburgBay Point Station","1700 West Leland Road, Pittsburg, CA 94565",46.1
1708,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Pleasant HillContra Costa Centre Station","1365 Treat Blvd., Walnut Creek, CA 94597",34.94
1709,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Powell St. Station","899 Market Street, San Francisco, CA 94102",11.19
1710,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Richmond Station","1700 Nevin Avenue, Richmond, CA 94801",26.55
1711,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Rockridge Station","5660 College Avenue, Oakland, CA 94618",21.13
1712,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","San Bruno Station","1151 Huntington Avenue, San Bruno, CA 94066",3.12
1713,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","San Francisco Int'l Airport Station","International Terminal, Level 3, San Francisco Int'l Airport, CA 94128",6.16
1714,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577",29.55
1715,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","South Hayward Station","28601 Dixon Street, Hayward, CA 94544",28.47
1716,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Union City Station","10 Union Square, Union City, CA 94587",31.84
1717,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596",33.28
1718,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568",42.0
1719,"South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080","West Oakland Station","1451 7th Street, Oakland, CA 94607",19.24
1720,"Union City Station","10 Union Square, Union City, CA 94587","12th St. Oakland City Center Station","1245 Broadway, Oakland, CA 94612",21.44
1721,"Union City Station","10 Union Square, Union City, CA 94587","16th St. Mission Station","2000 Mission Street, San Francisco, CA 94110",33.23
1722,"Union City Station","10 Union Square, Union City, CA 94587","19th St. Oakland Station","1900 Broadway, Oakland, CA 94612",22.48
1723,"Union City Station","10 Union Square, Union City, CA 94587","24th St. Mission Station","2800 Mission Street, San Francisco, CA 94110",34.37
1724,"Union City Station","10 Union Square, Union City, CA 94587","Ashby Station","3100 Adeline Street, Berkeley, CA 94703",25.38
1725,"Union City Station","10 Union Square, Union City, CA 94587","Balboa Park Station","401 Geneva Avenue, San Francisco, CA 94112",37.76
1726,"Union City Station","10 Union Square, Union City, CA 94587","Bay Fair Station","15242 Hesperian Blvd., San Leandro, CA 94578",10.79
1727,"Union City Station","10 Union Square, Union City, CA 94587","Castro Valley Station","3301 Norbridge Dr., Castro Valley, CA 94546",13.66
1728,"Union City Station","10 Union Square, Union City, CA 94587","Civic CenterUN Plaza Station","1150 Market Street, San Francisco, CA 94102",31.94
1729,"Union City Station","10 Union Square, Union City, CA 94587","ColiseumOakland Airport Station","7200 San Leandro St., Oakland, CA 94621",16.02
1730,"Union City Station","10 Union Square, Union City, CA 94587","Colma Station","365 D Street, Colma, CA 94014",34.87
1731,"Union City Station","10 Union Square, Union City, CA 94587","Concord Station","1451 Oakland Avenue, Concord, CA 94520",45.14
1732,"Union City Station","10 Union Square, Union City, CA 94587","Daly City Station","500 John Daly Blvd., Daly City, CA 94014",36.02
1733,"Union City Station","10 Union Square, Union City, CA 94587","Downtown Berkeley Station","2160 Shattuck Avenue, Berkeley, CA 94704",26.57
1734,"Union City Station","10 Union Square, Union City, CA 94587","DublinPleasanton Station","5801 Owens Dr., Pleasanton, CA 94588",23.62
1735,"Union City Station","10 Union Square, Union City, CA 94587","El Cerrito del Norte Station","6400 Cutting Blvd., El Cerrito, CA 94530",32.05
1736,"Union City Station","10 Union Square, Union City, CA 94587","El Cerrito Plaza Station","6699 Fairmount Avenue, El Cerrito, CA 94530",30.73
1737,"Union City Station","10 Union Square, Union City, CA 94587","Embarcadero Station","298 Market Street, San Francisco, CA 94111",31.2
1738,"Union City Station","10 Union Square, Union City, CA 94587","Fremont Station","2000 BART Way, Fremont, CA 94536",4.96
1739,"Union City Station","10 Union Square, Union City, CA 94587","Fruitvale Station","3401 East 12th Street, Oakland, CA 94601",18.83
1740,"Union City Station","10 Union Square, Union City, CA 94587","Glen Park Station","2901 Diamond Street, San Francisco, CA 94131",37.54
1741,"Union City Station","10 Union Square, Union City, CA 94587","Hayward Station","699 'B' Street, Hayward, CA 94541",9.07
1742,"Union City Station","10 Union Square, Union City, CA 94587","Lafayette Station","3601 Deer Hill Road, Lafayette, CA 94549",34.18
1743,"Union City Station","10 Union Square, Union City, CA 94587","Lake Merritt Station","800 Madison Street, Oakland, CA 94607",20.97
1744,"Union City Station","10 Union Square, Union City, CA 94587","MacArthur Station","555 40th Street, Oakland, CA 94609",23.73
1745,"Union City Station","10 Union Square, Union City, CA 94587","Millbrae Station","200 North Rollins Road, Millbrae, CA 94030",25.99
1746,"Union City Station","10 Union Square, Union City, CA 94587","Montgomery St. Station","598 Market Street, San Francisco, CA 94104",31.68
1747,"Union City Station","10 Union Square, Union City, CA 94587","North Berkeley Station","1750 Sacramento Street, Berkeley, CA 94702",29.03
1748,"Union City Station","10 Union Square, Union City, CA 94587","North ConcordMartinez Station","3700 Port Chicago Highway, Concord, CA 94520",47.6
1749,"Union City Station","10 Union Square, Union City, CA 94587","Orinda Station","11 Camino Pablo, Orinda, CA 94563",30.47
1750,"Union City Station","10 Union Square, Union City, CA 94587","PittsburgBay Point Station","1700 West Leland Road, Pittsburg, CA 94565",52.08
1751,"Union City Station","10 Union Square, Union City, CA 94587","Pleasant HillContra Costa Centre Station","1365 Treat Blvd., Walnut Creek, CA 94597",40.93
1752,"Union City Station","10 Union Square, Union City, CA 94587","Powell St. Station","899 Market Street, San Francisco, CA 94102",31.67
1753,"Union City Station","10 Union Square, Union City, CA 94587","Richmond Station","1700 Nevin Avenue, Richmond, CA 94801",33.6
1754,"Union City Station","10 Union Square, Union City, CA 94587","Rockridge Station","5660 College Avenue, Oakland, CA 94618",25.24
1755,"Union City Station","10 Union Square, Union City, CA 94587","San Bruno Station","1151 Huntington Avenue, San Bruno, CA 94066",29.79
1756,"Union City Station","10 Union Square, Union City, CA 94587","San Francisco Int'l Airport Station","International Terminal, Level 3, San Francisco Int'l Airport, CA 94128",30.4
1757,"Union City Station","10 Union Square, Union City, CA 94587","San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577",14.14
1758,"Union City Station","10 Union Square, Union City, CA 94587","South Hayward Station","28601 Dixon Street, Hayward, CA 94544",4.56
1759,"Union City Station","10 Union Square, Union City, CA 94587","South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080",31.89
1760,"Union City Station","10 Union Square, Union City, CA 94587","Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596",37.39
1761,"Union City Station","10 Union Square, Union City, CA 94587","West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568",22.43
1762,"Union City Station","10 Union Square, Union City, CA 94587","West Oakland Station","1451 7th Street, Oakland, CA 94607",23.5
1763,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","12th St. Oakland City Center Station","1245 Broadway, Oakland, CA 94612",16.2
1764,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","16th St. Mission Station","2000 Mission Street, San Francisco, CA 94110",24.93
1765,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","19th St. Oakland Station","1900 Broadway, Oakland, CA 94612",15.67
1766,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","24th St. Mission Station","2800 Mission Street, San Francisco, CA 94110",26.06
1767,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Ashby Station","3100 Adeline Street, Berkeley, CA 94703",14.43
1768,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Balboa Park Station","401 Geneva Avenue, San Francisco, CA 94112",28.67
1769,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Bay Fair Station","15242 Hesperian Blvd., San Leandro, CA 94578",24.63
1770,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Castro Valley Station","3301 Norbridge Dr., Castro Valley, CA 94546",25.63
1771,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Civic CenterUN Plaza Station","1150 Market Street, San Francisco, CA 94102",23.64
1772,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","ColiseumOakland Airport Station","7200 San Leandro St., Oakland, CA 94621",22.37
1773,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Colma Station","365 D Street, Colma, CA 94014",31.65
1774,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Concord Station","1451 Oakland Avenue, Concord, CA 94520",6.39
1775,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Daly City Station","500 John Daly Blvd., Daly City, CA 94014",30.72
1776,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Downtown Berkeley Station","2160 Shattuck Avenue, Berkeley, CA 94704",15.4
1777,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","DublinPleasanton Station","5801 Owens Dr., Pleasanton, CA 94588",18.48
1778,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","El Cerrito del Norte Station","6400 Cutting Blvd., El Cerrito, CA 94530",22.95
1779,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","El Cerrito Plaza Station","6699 Fairmount Avenue, El Cerrito, CA 94530",21.64
1780,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Embarcadero Station","298 Market Street, San Francisco, CA 94111",22.9
1781,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Fremont Station","2000 BART Way, Fremont, CA 94536",34.04
1782,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Fruitvale Station","3401 East 12th Street, Oakland, CA 94601",20.07
1783,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Glen Park Station","2901 Diamond Street, San Francisco, CA 94131",27.81
1784,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Hayward Station","699 'B' Street, Hayward, CA 94541",27.24
1785,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Lafayette Station","3601 Deer Hill Road, Lafayette, CA 94549",4.02
1786,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Lake Merritt Station","800 Madison Street, Oakland, CA 94607",17.12
1787,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","MacArthur Station","555 40th Street, Oakland, CA 94609",14.06
1788,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Millbrae Station","200 North Rollins Road, Millbrae, CA 94030",36.4
1789,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Montgomery St. Station","598 Market Street, San Francisco, CA 94104",23.37
1790,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","North Berkeley Station","1750 Sacramento Street, Berkeley, CA 94702",19.93
1791,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","North ConcordMartinez Station","3700 Port Chicago Highway, Concord, CA 94520",8.86
1792,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Orinda Station","11 Camino Pablo, Orinda, CA 94563",7.97
1793,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","PittsburgBay Point Station","1700 West Leland Road, Pittsburg, CA 94565",13.34
1794,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Pleasant HillContra Costa Centre Station","1365 Treat Blvd., Walnut Creek, CA 94597",2.35
1795,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Powell St. Station","899 Market Street, San Francisco, CA 94102",23.36
1796,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Richmond Station","1700 Nevin Avenue, Richmond, CA 94801",24.51
1797,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Rockridge Station","5660 College Avenue, Oakland, CA 94618",12.46
1798,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","San Bruno Station","1151 Huntington Avenue, San Bruno, CA 94066",34.97
1799,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","San Francisco Int'l Airport Station","International Terminal, Level 3, San Francisco Int'l Airport, CA 94128",35.87
1800,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","San Leandro Station","1401 San Leandro Blvd., San Leandro, CA 94577",25.5
1801,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","South Hayward Station","28601 Dixon Street, Hayward, CA 94544",35.62
1802,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","South San Francisco Station","1333 Mission Road, South San Francisco, CA 94080",34.3
1803,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","Union City Station","10 Union Square, Union City, CA 94587",35.44
1804,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568",17.03
1805,"Walnut Creek Station","200 Ygnacio Valley Road, Walnut Creek, CA 94596","West Oakland Station","1451 7th Street, Oakland, CA 94607",17.18
1806,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","12th St. Oakland City Center Station","1245 Broadway, Oakland, CA 94612",23.4
1807,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","16th St. Mission Station","2000 Mission Street, San Francisco, CA 94110",35.05
1808,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","19th St. Oakland Station","1900 Broadway, Oakland, CA 94612",25.66
1809,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","24th St. Mission Station","2800 Mission Street, San Francisco, CA 94110",36.19
1810,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Ashby Station","3100 Adeline Street, Berkeley, CA 94703",26.44
1811,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Balboa Park Station","401 Geneva Avenue, San Francisco, CA 94112",38.8
1812,"West DublinPleasanton Station","6501 Golden Gate Drive, Dublin, CA 94568","Bay Fair Station","15242 Hesperian Blvd., San Leandro, CA 94578",12.63
